placeId,address,category,phone,latitude,longitude,status,type,googleUrl,storeName,ratingText,stars,numberOfReviews,tileNumber
JA8vG_SjP5zsRrfoMFDUjsKI,"M, Joshi Marg, Shop No 2, Opp, Byculla Station Rd",Tobacco shop,082993 15329,18.9755904,72.8319804,Avaliable,NA,https://www.google.com/maps/place/Phool+Miyan+Paan+Shop/data=!4m7!3m6!1s0x3be7cf28fdc6cb03:0xa2b02335140cfaad!8m2!3d18.9755904!4d72.8319804!16s%2Fg%2F11vkn6kksx!19sChIJA8vG_SjP5zsRrfoMFDUjsKI?authuser=0&hl=en&rclk=1,Phool Miyan Paan Shop,NA,,,"z=16,x=46026,y=29248"
JIRPKSLjP5zsR9uSOGOug_s4,"BESIDE BEST RESTAURANT, SANTA SAWTA, opp. MANISHA HOSPITAL",Store,099673 79101,18.9755868,72.8354971,Avaliable,NA,https://www.google.com/maps/place/KALEEM+MANSOORI+PAN+SHOP/data=!4m7!3m6!1s0x3be7cfb848ca1321:0xcefea0eb188ee4f6!8m2!3d18.9755868!4d72.8354971!16s%2Fg%2F11t9ml1nwk!19sChIJIRPKSLjP5zsR9uSOGOug_s4?authuser=0&hl=en&rclk=1,KALEEM MANSOORI PAN SHOP,2.0 stars 1 Reviews,2,1,"z=16,x=46027,y=29248"
J9dzVpufP5zsRbTCKE-24usE,"Shop No.1, Sashek Road",Tobacco shop, 088983 63561,18.9815175,72.8377972,Avaliable,NA,https://www.google.com/maps/place/Raju+Pan+Bidi+Shop/data=!4m7!3m6!1s0x3be7cfe7a6d5dcf5:0xc1bab8ed138a306d!8m2!3d18.9815175!4d72.8377972!16s%2Fg%2F11tfhqrhv8!19sChIJ9dzVpufP5zsRbTCKE-24usE?authuser=0&hl=en&rclk=1,Raju Pan Bidi Shop,NA,,,"z=16,x=46027,y=29247"
JCU-Srj7P5zsRbC-Or5Go110,"Shop-1/A, Floor Ground, Alexander Terrace, opp. Byculla Station Road",Cake shop, 088795 85858,18.9758939,72.8337773,Avaliable,In-store shopping,https://www.google.com/maps/place/Royal+Celebrations/data=!4m7!3m6!1s0x3be7cf3eae924f09:0x5dd7a891af8e2f6c!8m2!3d18.9758939!4d72.8337773!16s%2Fg%2F11jxq_p0mw!19sChIJCU-Srj7P5zsRbC-Or5Go110?authuser=0&hl=en&rclk=1,Royal Celebrations,"4.9 stars 1,136 Reviews",4.9,,"z=16,x=46026,y=29248"
JT1DG5UTO5zsRghzSSjlCExc,"XRGP+8FF, Sant Savata Mali Marg, Opp. Masina Hospital",Pharmacy,NA,18.9758203,72.8361684,Avaliable,NA,https://www.google.com/maps/place/EVERYDAY%27S+MEDICAL+STORE/data=!4m7!3m6!1s0x3be7ce44e5c6504f:0x171342394ad21c82!8m2!3d18.9758203!4d72.8361684!16s%2Fg%2F11t9kd2dhy!19sChIJT1DG5UTO5zsRghzSSjlCExc?authuser=0&hl=en&rclk=1,EVERYDAY'S MEDICAL STORE,NA,,,"z=16,x=46027,y=29248"
JCw43JUTO5zsRvTxZB0kU4vM,"Eats, Motishah Jain Park, Seth Motishah Ln",General store, 098209 98880,18.9726046,72.8359326,Avaliable,In-store shopping,https://www.google.com/maps/place/Shree+Mahavir+General+Stores/data=!4m7!3m6!1s0x3be7ce4425370e0b:0xf3e2144907593cbd!8m2!3d18.9726046!4d72.8359326!16s%2Fg%2F1ptw68rfl!19sChIJCw43JUTO5zsRvTxZB0kU4vM?authuser=0&hl=en&rclk=1,Shree Mahavir General Stores,4.1 stars 7 Reviews,4.1,7,"z=16,x=46027,y=29249"
J7aJSV0nP5zsRfR8qUrRIeL0,"Shop No 1, Meher Market, Bhaji Market, Dr Baba Saheb Ambedkar Rd, opp. Rani Baug",Store,080979 33514,18.9786636,72.833285,Avaliable,NA,https://www.google.com/maps/place/MD+NIZAMUDDIN+VEGETABLE+SHOP/data=!4m7!3m6!1s0x3be7cf495752a2ed:0xbd7848b4522a1f7d!8m2!3d18.9786636!4d72.833285!16s%2Fg%2F11l2ybvyz_!19sChIJ7aJSV0nP5zsRfR8qUrRIeL0?authuser=0&hl=en&rclk=1,MD NIZAMUDDIN VEGETABLE SHOP,NA,,,"z=16,x=46026,y=29248"
J1T5f2LvP5zsRzJaUPV9BzCE,"169, Dr Baba Saheb Ambedkar Rd",Fruit and vegetable store,NA,18.9767519,72.8332732,Avaliable,NA,https://www.google.com/maps/place/Shree+Samarth+Krupa+Vegetable+Supplier/data=!4m7!3m6!1s0x3be7cfbbd85f3ed5:0x21cc415f3d9496cc!8m2!3d18.9767519!4d72.8332732!16s%2Fg%2F11vqstlwdq!19sChIJ1T5f2LvP5zsRzJaUPV9BzCE?authuser=0&hl=en&rclk=1,Shree Samarth Krupa Vegetable Supplier,NA,,,"z=16,x=46026,y=29248"
Js_A4YFDO5zsRp1A2OzIIzXM,"Gala No. 6, Soheb Mansion, R. B. Marg, Ghodapdeo Road, Rambahv Bhogle Marg",Stationery store, 022 2370 9771,18.9810636,72.8409281,Avaliable,In-store shopping,https://www.google.com/maps/place/Vaibhav+Corner/data=!4m7!3m6!1s0x3be7ce506038f0b3:0x73cd08323b3650a7!8m2!3d18.9810636!4d72.8409281!16s%2Fg%2F1vcjkqjp!19sChIJs_A4YFDO5zsRp1A2OzIIzXM?authuser=0&hl=en&rclk=1,Vaibhav Corner,2.0 stars 1 Reviews,2,1,"z=16,x=46028,y=29247"
JNUPg4HjP5zsR19b4tM7i7YM,"1/9 Fruitwala Building, Dadoji Konddev Marg, opposite Gulzar Apartment",Dairy store, 081040 19362,18.98108,72.8361839,Avaliable,In-store pick-up,https://www.google.com/maps/place/Jay+Bharat+Dairy+%26+General+Stores/data=!4m7!3m6!1s0x3be7cf78e0e04335:0x83ede2ceb4f8d6d7!8m2!3d18.98108!4d72.8361839!16s%2Fg%2F11qndk4fxd!19sChIJNUPg4HjP5zsR19b4tM7i7YM?authuser=0&hl=en&rclk=1,Jay Bharat Dairy & General Stores,2.5 stars 2 Reviews,2.5,2,"z=16,x=46027,y=29247"
Jg41WeETO5zsR4RRYFfMPZPU,"Regina Pacis Building, Opp Byculla Police Station",Dry Fruit Store, 022 2372 3817,18.9740872,72.83401,Avaliable,In-store shopping,https://www.google.com/maps/place/Ganesh+Tea+Stores/data=!4m7!3m6!1s0x3be7ce4478568d83:0xf5640ff3155814e1!8m2!3d18.9740872!4d72.83401!16s%2Fg%2F1th47w6z!19sChIJg41WeETO5zsR4RRYFfMPZPU?authuser=0&hl=en&rclk=1,Ganesh Tea Stores,4.8 stars 15 Reviews,4.8,15,"z=16,x=46027,y=29248"
JCd5ryR7P5zsRmGi3GBKRiDs,"Dr. A M Road, Rustom Baug, near Rani",Craft store, 090049 95140,18.9779169,72.8336031,Avaliable,NA,https://www.google.com/maps/place/Dinesh/data=!4m7!3m6!1s0x3be7cf1ec96bde09:0x3b88911218b76898!8m2!3d18.9779169!4d72.8336031!16s%2Fg%2F11rq4shcl3!19sChIJCd5ryR7P5zsRmGi3GBKRiDs?authuser=0&hl=en&rclk=1,Dinesh,NA,,,"z=16,x=46026,y=29248"
JIRYoLWLP5zsRpyf414RR4dg,"BIT Chawal, Police Station, Sho, 1, Love Ln, near Byculla",General store, 096385 31100,18.9725963,72.8334459,Avaliable,Delivery,https://www.google.com/maps/place/Laxmi+General+Stores+KOKAN/data=!4m7!3m6!1s0x3be7cf622d281621:0xd8e15184d7f827a7!8m2!3d18.9725963!4d72.8334459!16s%2Fg%2F11s0s4f4ns!19sChIJIRYoLWLP5zsRpyf414RR4dg?authuser=0&hl=en&rclk=1,Laxmi General Stores KOKAN,4.0 stars 2 Reviews,4,2,"z=16,x=46026,y=29249"
Jn3j1Tz_P5zsRhTtnYLOZZMw,"Shop No .3, Gargul Society, 1st Cross Ln",General store, 089281 01515,18.9776782,72.8320277,Avaliable,NA,https://www.google.com/maps/place/Sarvoday+Kiran+And+General+Stores/data=!4m7!3m6!1s0x3be7cf3f4ff5789f:0xcc6499b360673b85!8m2!3d18.9776782!4d72.8320277!16s%2Fg%2F11rm_6crk3!19sChIJn3j1Tz_P5zsRhTtnYLOZZMw?authuser=0&hl=en&rclk=1,Sarvoday Kiran And General Stores,NA,,,"z=16,x=46026,y=29248"
JheySQVrO5zsR6jyIQed8P1I,"103 A, Sussex Industrial Estate, Dadoji, Kandeo Cross Road, 400027",Trophy shop, 022 2377 1313,18.9818557,72.8380631,Avaliable,Delivery,https://www.google.com/maps/place/Moraya+Sajawat/data=!4m7!3m6!1s0x3be7ce5a4192ec85:0x523f7ce741883cea!8m2!3d18.9818557!4d72.8380631!16s%2Fg%2F1v9tycg6!19sChIJheySQVrO5zsR6jyIQed8P1I?authuser=0&hl=en&rclk=1,Moraya Sajawat,5.0 stars 1 Reviews,5,1,"z=16,x=46027,y=29247"
JE5nzy1zO5zsRwWrXlQKhMZ4,"Sumit Hendra Residency, Ground Floor, Shop No 5, NM Joshi Marg",General store, 093222 58325,18.9778172,72.8318426,Avaliable,In-store shopping,https://www.google.com/maps/place/Yadav+Bandhu+Kiran+Store/data=!4m7!3m6!1s0x3be7ce5ccbf39913:0x9e31a10295d76ac1!8m2!3d18.9778172!4d72.8318426!16s%2Fg%2F11cls7bmwr!19sChIJE5nzy1zO5zsRwWrXlQKhMZ4?authuser=0&hl=en&rclk=1,Yadav Bandhu Kiran Store,4.3 stars 26 Reviews,4.3,26,"z=16,x=46026,y=29248"
JT4PJ8FrO5zsRKdgonlsD2uI,"Patanwala Building, bus depot, 7a, ES Patanwala Marg, opp. Rani Baugh",Paint store, 022 2378 1156,18.9805821,72.835307,Avaliable,In-store shopping,https://www.google.com/maps/place/Ambika+Paints+%26+Hardware+Stores/data=!4m7!3m6!1s0x3be7ce5af0c9834f:0xe2da035b9e28d829!8m2!3d18.9805821!4d72.835307!16s%2Fg%2F1tfn1640!19sChIJT4PJ8FrO5zsRKdgonlsD2uI?authuser=0&hl=en&rclk=1,Ambika Paints & Hardware Stores,4.0 stars 51 Reviews,4,51,"z=16,x=46027,y=29247"
JXevkSrHP5zsRSm5eZyl-0sE,"Shop no.11b, 577, Makba Chawl, NM Joshi Marg, near South Bridge",Furniture store,099870 04943,18.9794129,72.8323574,Avaliable,NA,https://www.google.com/maps/place/BHINDRIA+METAL/data=!4m7!3m6!1s0x3be7cfb14ae4eb5d:0xc1d27e29675e6e4a!8m2!3d18.9794129!4d72.8323574!16s%2Fg%2F11kqzvkcv1!19sChIJXevkSrHP5zsRSm5eZyl-0sE?authuser=0&hl=en&rclk=1,BHINDRIA METAL,NA,,,"z=16,x=46026,y=29247"
JB1UbN1XP5zsRQ3vMv6_gPQw,"Fortune Garden, Mustafa Bazar, Sant Savata Mali Marg",Convenience store, 078704 59999,18.9763793,72.839009,Avaliable,In-store shopping,https://www.google.com/maps/place/Mother%27s+Basket/data=!4m7!3m6!1s0x3be7cf55371b5507:0xc3de0afbfcc7b43!8m2!3d18.9763793!4d72.839009!16s%2Fg%2F11hdpdvq37!19sChIJB1UbN1XP5zsRQ3vMv6_gPQw?authuser=0&hl=en&rclk=1,Mother's Basket,5.0 stars 27 Reviews,5,27,"z=16,x=46027,y=29248"
Jn1O_0R3P5zsRIWD1mMq_LUg,"JAK Compound, 1, 1, Keshavrao Borker Marg",Indian sweets shop, 091361 92636,18.980824,72.8375271,Avaliable,In-store shopping,https://www.google.com/maps/place/Bombay+Sweet+Shop/data=!4m7!3m6!1s0x3be7cf1dd1bf539f:0x482dbfca98f56021!8m2!3d18.980824!4d72.8375271!16s%2Fg%2F11j8l1s5py!19sChIJn1O_0R3P5zsRIWD1mMq_LUg?authuser=0&hl=en&rclk=1,Bombay Sweet Shop,4.5 stars 483 Reviews,4.5,483,"z=16,x=46027,y=29247"
J4cpFJ0nO5zsRr5NvI3cIWyc,"41, Fancy Building, Mathar Pakhadi Road, Mazgaon, Mazgaon",Stationery store, 022 2374 8302,18.9714765,72.8428393,Avaliable,Delivery,https://www.google.com/maps/place/Laxmi+Stores/data=!4m7!3m6!1s0x3be7ce492745cae1:0x275b0877236f93af!8m2!3d18.9714765!4d72.8428393!16s%2Fg%2F1vmq_vwm!19sChIJ4cpFJ0nO5zsRr5NvI3cIWyc?authuser=0&hl=en&rclk=1,Laxmi Stores,NA,,,"z=16,x=46028,y=29249"
JnUcREyHP5zsRljliGVKpdiM,"alipur manzil, dr, Dr Baba Saheb Ambedkar Rd",Coffee shop,NA,18.9797748,72.8339927,Avaliable,Dine-in,https://www.google.com/maps/place/Tea+stall/data=!4m7!3m6!1s0x3be7cf211311479d:0x2376a95219623996!8m2!3d18.9797748!4d72.8339927!16s%2Fg%2F11js8y2_yy!19sChIJnUcREyHP5zsRljliGVKpdiM?authuser=0&hl=en&rclk=1,Tea stall,NA,,,"z=16,x=46027,y=29247"
Jl7XXn1zO5zsRRdCuLpcHlFU,"Irani Building, Dr Baba Saheb Ambedkar Rd",Tobacco shop, 022 2470 2403,18.9790626,72.8337642,Avaliable,NA,https://www.google.com/maps/place/Khatu+Pan+Shop/data=!4m7!3m6!1s0x3be7ce5c9fd7b597:0x559407972eaed045!8m2!3d18.9790626!4d72.8337642!16s%2Fg%2F1ptyzf5dz!19sChIJl7XXn1zO5zsRRdCuLpcHlFU?authuser=0&hl=en&rclk=1,Khatu Pan Shop,5.0 stars 1 Reviews,5,1,"z=16,x=46026,y=29247"
JncnzfkPO5zsRRO5xyiZjliI,"Ahmed, Building, Dr Baba Saheb Ambedkar Rd",General store, 098198 82533,18.9747476,72.8335561,Avaliable,In-store shopping,https://www.google.com/maps/place/National+Soap+Bazar/data=!4m7!3m6!1s0x3be7ce437ef3c99d:0x22966326ca71ee44!8m2!3d18.9747476!4d72.8335561!16s%2Fg%2F1ptw7m4w8!19sChIJncnzfkPO5zsRRO5xyiZjliI?authuser=0&hl=en&rclk=1,National Soap Bazar,4.1 stars 64 Reviews,4.1,64,"z=16,x=46026,y=29248"
JP_tShVvO5zsRVJPgOBmNd2M,"Shop No.209, Alexander Terrace, Dr Baba Saheb Ambedkar Rd",Stationery store, 098206 26095,18.9810761,72.8346174,Avaliable,In-store shopping,https://www.google.com/maps/place/PG+ENTERPRISES/data=!4m7!3m6!1s0x3be7ce5b8552fb3f:0x63778d1938e09354!8m2!3d18.9810761!4d72.8346174!16s%2Fg%2F11b7q10d_5!19sChIJP_tShVvO5zsRVJPgOBmNd2M?authuser=0&hl=en&rclk=1,PG ENTERPRISES,NA,,,"z=16,x=46027,y=29247"
J9UpDUUPO5zsRNzMZXjmAnwY,"Shop No. 3, Plot No. 5, Bhima Sadan-154-164A, Near Byculla Station, Dr Baba Saheb Ambedkar Rd",Hardware store, 022 2373 2999,18.9769173,72.833219,Avaliable,Delivery,https://www.google.com/maps/place/HELLO+ENTERPRISES/data=!4m7!3m6!1s0x3be7ce4351434af5:0x69f80395e193337!8m2!3d18.9769173!4d72.833219!16s%2Fg%2F1ptx_twg4!19sChIJ9UpDUUPO5zsRNzMZXjmAnwY?authuser=0&hl=en&rclk=1,HELLO ENTERPRISES,NA,,,"z=16,x=46026,y=29248"
JxfhClK_P5zsRMmdBoBVIT3k,"E, B-6, Ground floor, Sussex Industrial Estate, D. K, Cross, road, near Jak Compound",Print shop, 098212 91604,18.9813002,72.8381605,Avaliable,NA,https://www.google.com/maps/place/Ace+Printers/data=!4m7!3m6!1s0x3be7cfaf9442f8c5:0x794f4815a0416732!8m2!3d18.9813002!4d72.8381605!16s%2Fg%2F11sqwkpl6p!19sChIJxfhClK_P5zsRMmdBoBVIT3k?authuser=0&hl=en&rclk=1,Ace Printers,4.8 stars 4 Reviews,4.8,4,"z=16,x=46027,y=29247"
Jj009uVDP5zsRsBEqWvrHFio,"12, Contractor Building, Dadoji Konddev Marg",Dry Fruit Store, 088790 48464,18.9813544,72.8347168,Avaliable,In-store shopping,https://www.google.com/maps/place/Dedhia+Jain+Foods/data=!4m7!3m6!1s0x3be7cf50b93d4d8f:0x2a16c7fa5a2a11b0!8m2!3d18.9813544!4d72.8347168!16s%2Fg%2F11gh_jzxs8!19sChIJj009uVDP5zsRsBEqWvrHFio?authuser=0&hl=en&rclk=1,Dedhia Jain Foods,4.2 stars 5 Reviews,4.2,5,"z=16,x=46027,y=29247"
Jq6qqqkXO5zsRHl1wA3KWfpk,"Makba Chawl, New, NM Joshi Marg",Clothing store, 022 2308 7350,18.9753986,72.8321563,Avaliable,In-store shopping,https://www.google.com/maps/place/Banarasi+Cloth+Stores/data=!4m7!3m6!1s0x3be7ce45aaaaaaab:0x997e967203705d1e!8m2!3d18.9753986!4d72.8321563!16s%2Fg%2F1v0lj760!19sChIJq6qqqkXO5zsRHl1wA3KWfpk?authuser=0&hl=en&rclk=1,Banarasi Cloth Stores,NA,,,"z=16,x=46026,y=29248"
JJRFBEUPO5zsRWMvvQkEvRj0,"673 Mahaveer Estate, NM Joshi Marg",Clothing store, 022 2308 5741,18.9756126,72.8321658,Avaliable,In-store shopping,https://www.google.com/maps/place/Sandeep+Cloth+Centre/data=!4m7!3m6!1s0x3be7ce4311411125:0x3d462f4142efcb58!8m2!3d18.9756126!4d72.8321658!16s%2Fg%2F1vpfh06m!19sChIJJRFBEUPO5zsRWMvvQkEvRj0?authuser=0&hl=en&rclk=1,Sandeep Cloth Centre,NA,,,"z=16,x=46026,y=29248"
J9dcs26_P5zsRZU5sI1N3kLQ,"Shop No.10, Narayan Bhuvan First Cross Lane, NM Joshi Marg",Coffee shop,097027 33909,18.9778134,72.8316794,Avaliable,Dine-in,https://www.google.com/maps/place/KADAK+CHAI/data=!4m7!3m6!1s0x3be7cfafdb2cd7f5:0xb4907753236c4e65!8m2!3d18.9778134!4d72.8316794!16s%2Fg%2F11y26vhzgk!19sChIJ9dcs26_P5zsRZU5sI1N3kLQ?authuser=0&hl=en&rclk=1,KADAK CHAI,NA,,,"z=16,x=46026,y=29248"
Jk5yDZkPO5zsRTOrHTTGiL0w,"Shop No.1, Habib Apartment, Chamber Lane, Dr Baba Saheb Ambedkar Rd",Pharmacy, 022 2373 3755,18.9755899,72.8332489,Avaliable,In-store shopping,https://www.google.com/maps/place/Rehmat+Medical+%26+General+Store/data=!4m7!3m6!1s0x3be7ce4366839c93:0x4c2fa2314dc7ea4c!8m2!3d18.9755899!4d72.8332489!16s%2Fg%2F1ptvr3j6_!19sChIJk5yDZkPO5zsRTOrHTTGiL0w?authuser=0&hl=en&rclk=1,Rehmat Medical & General Store,5.0 stars 1 Reviews,5,1,"z=16,x=46026,y=29248"
Jx_npgnnP5zsR0JlIlzX4P40,"Shop No 4, NM Joshi Marg",Spice store, 098670 94299,18.9755728,72.8321947,Avaliable,Delivery,https://www.google.com/maps/place/Shub+Laxmi+Pickle+Shop/data=!4m7!3m6!1s0x3be7cf7982e9f9c7:0x8d3ff835974899d0!8m2!3d18.9755728!4d72.8321947!16s%2Fg%2F11spnm5cv9!19sChIJx_npgnnP5zsR0JlIlzX4P40?authuser=0&hl=en&rclk=1,Shub Laxmi Pickle Shop,NA,,,"z=16,x=46026,y=29248"
Jf5QhQ4zP5zsRMKfTo88nNiI,"Ground Floor, White House Rubberwala Bldg, Tukaram Bhikaji Kadam Marg, near Vicky Bar",Clothing store, 091678 36998,18.9841386,72.8357932,Avaliable,In-store shopping,https://www.google.com/maps/place/Shehri+Fashion/data=!4m7!3m6!1s0x3be7cf8c4321947f:0x223627cfa3d3a730!8m2!3d18.9841386!4d72.8357932!16s%2Fg%2F11nxp9d3ns!19sChIJf5QhQ4zP5zsRMKfTo88nNiI?authuser=0&hl=en&rclk=1,Shehri Fashion,5.0 stars 1 Reviews,5,1,"z=16,x=46027,y=29247"
JCaMQVkPO5zsRQpHv8UilSog,"E, Ground floor, Ramchandra Bhuvan, Khambata Lane Opp Byculla Railway Station",Garden center,NA,18.976628,72.8347169,Avaliable,In-store shopping,https://www.google.com/maps/place/Ugaoo+Store/data=!4m7!3m6!1s0x3be7ce435610a309:0x884aa548f1ef9142!8m2!3d18.976628!4d72.8347169!16s%2Fg%2F11gbk2sd0x!19sChIJCaMQVkPO5zsRQpHv8UilSog?authuser=0&hl=en&rclk=1,Ugaoo Store,4.3 stars 77 Reviews,4.3,77,"z=16,x=46027,y=29248"
J-yP-IP7P5zsRHJoz9N-a3W8,"06/44C, Gr, Patanwala Building, Mahal, ES Patanwala Marg",Furniture store,NA,18.9805124,72.8361577,Avaliable,NA,https://www.google.com/maps/place/Fine+D%C3%A9cor/data=!4m7!3m6!1s0x3be7cffe20fe23fb:0x6fdd9adff4339a1c!8m2!3d18.9805124!4d72.8361577!16s%2Fg%2F11vs7rpc0g!19sChIJ-yP-IP7P5zsRHJoz9N-a3W8?authuser=0&hl=en&rclk=1,Fine Décor,5.0 stars 3 Reviews,5,3,"z=16,x=46027,y=29247"
JzQ1NdlnO5zsRZJ7779i2J2w,"Shop No.13, Anant, Praful Patel Cooperative Society, AG Pawar Marg",Pharmacy, 022 2374 5633,18.984134,72.8366257,Avaliable,In-store shopping,https://www.google.com/maps/place/Chaitanya+Medical+%26+General+stores/data=!4m7!3m6!1s0x3be7ce59764d0dcd:0x6c27b6d8effb9e64!8m2!3d18.984134!4d72.8366257!16s%2Fg%2F1pv0tbqwm!19sChIJzQ1NdlnO5zsRZJ7779i2J2w?authuser=0&hl=en&rclk=1,Chaitanya Medical & General stores,5.0 stars 3 Reviews,5,3,"z=16,x=46027,y=29247"
JAQCseFnO5zsRIXbetOxxRJ0,"102/A,Prafulla society,A.G.Pawar Lane,Byculla-400027",Watch store, 097730 43037,18.9838747,72.8367545,Avaliable,In-store shopping,https://www.google.com/maps/place/StylishBrandShop/data=!4m7!3m6!1s0x3be7ce5978ac0001:0x9d4471ecb4de7621!8m2!3d18.9838747!4d72.8367545!16s%2Fg%2F11g9dr54dl!19sChIJAQCseFnO5zsRIXbetOxxRJ0?authuser=0&hl=en&rclk=1,StylishBrandShop,5.0 stars 1 Reviews,5,1,"z=16,x=46027,y=29247"
JJZLu0qLP5zsRpjDyuZvjZpQ,"Shop Number - 6, Shree Mohankheda Heights, E, Rambhau Bhogle Marg, near cotton green railway station",Clothing store, 082862 77794,18.9817079,72.8409369,Avaliable,In-store shopping,https://www.google.com/maps/place/S+Kapdewala/data=!4m7!3m6!1s0x3be7cfa2d2ee9225:0x9466e39bb9f230a6!8m2!3d18.9817079!4d72.8409369!16s%2Fg%2F11qr_5hsvb!19sChIJJZLu0qLP5zsRpjDyuZvjZpQ?authuser=0&hl=en&rclk=1,S Kapdewala,4.5 stars 39 Reviews,4.5,39,"z=16,x=46028,y=29247"
J5avzD0PO5zsRlBWIZkpOH4g,"XRGJ+2M6, Sundar Galli, NM Joshi Marg",General store, 022 2305 0603,18.97503,72.831641,Avaliable,In-store shopping,https://www.google.com/maps/place/A+To+Z+Traders+%26+Bag+House/data=!4m7!3m6!1s0x3be7ce430ff3abe5:0x881f4e4a66881594!8m2!3d18.97503!4d72.831641!16s%2Fg%2F1pt_r9w51!19sChIJ5avzD0PO5zsRlBWIZkpOH4g?authuser=0&hl=en&rclk=1,A To Z Traders & Bag House,NA,,,"z=16,x=46026,y=29248"
JY-erSITP5zsRwZl5To61UTA,"Shop number 2-13 ground floor, Kavarana Terraces Namdeo Umaji Bhalinge Marg",Baking supply store,NA,18.9745837,72.8335868,Avaliable,In-store shopping,https://www.google.com/maps/place/CUISSON+-+The+Baker%27s+Superstore/data=!4m7!3m6!1s0x3be7cf8448abe763:0x3051b58e4e7999c1!8m2!3d18.9745837!4d72.8335868!16s%2Fg%2F11qp2wndzl!19sChIJY-erSITP5zsRwZl5To61UTA?authuser=0&hl=en&rclk=1,CUISSON - The Baker's Superstore,4.7 stars 179 Reviews,4.7,179,"z=16,x=46026,y=29248"
JqdtxzFzO5zsRQd1aNlaNCo0,"Shop No 1 & 2, 628- A, Aqsa Building, NM Joshi Road, Byculla (W), Byculla",Indian sweets shop, 099205 12510,18.977529,72.831933,Avaliable,In-store shopping,https://www.google.com/maps/place/Bele%27s+Ashok+Dugdhalaya/data=!4m7!3m6!1s0x3be7ce5ccc71dba9:0x8d0a8d56365add41!8m2!3d18.977529!4d72.831933!16s%2Fg%2F11b7k1j1tj!19sChIJqdtxzFzO5zsRQd1aNlaNCo0?authuser=0&hl=en&rclk=1,Bele's Ashok Dugdhalaya,4.3 stars 628 Reviews,4.3,628,"z=16,x=46026,y=29248"
J87gV51vO5zsRlQjlk9fvqN0,"25-29, Dr Baba Saheb Ambedkar Rd, near Rani Baug",Furniture store, 022 2377 0079,18.9820833,72.8364954,Avaliable,In-store shopping,https://www.google.com/maps/place/The+Great+Eastern+Home/data=!4m7!3m6!1s0x3be7ce5be715b8f3:0xdda8efd793e50895!8m2!3d18.9820833!4d72.8364954!16s%2Fg%2F11b8083cmd!19sChIJ87gV51vO5zsRlQjlk9fvqN0?authuser=0&hl=en&rclk=1,The Great Eastern Home,4.5 stars 269 Reviews,4.5,269,"z=16,x=46027,y=29247"
J0zLrMUPO5zsRU-W3hatoAsU,"Shop No. 2, Kela Market, Plot No46, Opposite Kasam Manzil, Byculla Station Rd",Leather goods store, 098927 62557,18.9767219,72.8318616,Avaliable,In-store shopping,https://www.google.com/maps/place/Bombay+Cover+Centre/data=!4m7!3m6!1s0x3be7ce4331eb32d3:0xc50268ab85b7e553!8m2!3d18.9767219!4d72.8318616!16s%2Fg%2F1tg8h63x!19sChIJ0zLrMUPO5zsRU-W3hatoAsU?authuser=0&hl=en&rclk=1,Bombay Cover Centre,3.9 stars 27 Reviews,3.9,27,"z=16,x=46026,y=29248"
Jh4BxpEbP5zsR5Z7xf8IwS0Y,"Shop No. 6 & 7, Sheriar, Irani Building, E, opp. Rani Baug",Indian sweets shop, 084250 00041,18.9744324,72.8322594,Avaliable,In-store shopping,"https://www.google.com/maps/place/Brijwasi+Sweets,+Original+Since+1946+-+GD+Group+-+Byculla/data=!4m7!3m6!1s0x3be7cf46a4718087:0x464b30c27ff19ee5!8m2!3d18.9744324!4d72.8322594!16s%2Fg%2F11qphcn4sc!19sChIJh4BxpEbP5zsR5Z7xf8IwS0Y?authuser=0&hl=en&rclk=1","Brijwasi Sweets, Original Since 1946 - GD Group - Byculla",3.5 stars 23 Reviews,3.5,23,"z=16,x=46026,y=29248"
Jj7vJpVvO5zsRAAAAcBIXwE8,"1/8 Fruitwala Bldg, Konddev Marg, opp. Gulzar Apartment",Pharmacy, 070213 81835,18.9809419,72.8359856,Avaliable,In-store shopping,https://www.google.com/maps/place/BYCULLA+CHEMIST/data=!4m7!3m6!1s0x3be7ce5ba5c9bb8f:0x4fc0171270000000!8m2!3d18.9809419!4d72.8359856!16s%2Fg%2F11p6sn5nd6!19sChIJj7vJpVvO5zsRAAAAcBIXwE8?authuser=0&hl=en&rclk=1,BYCULLA CHEMIST,5.0 stars 2 Reviews,5,2,"z=16,x=46027,y=29247"
JI94flKTP5zsRoaE1Y_JLj3Y,"17/ C, 22, Rustom Baug, Sant Savata Mali Marg",Watch store,NA,18.9739116,72.8375036,Avaliable,NA,"https://www.google.com/maps/place/Author+of+A+comprehensive+guide+to+vintage+Swiss+watches,+horologist,+watch+shop/data=!4m7!3m6!1s0x3be7cfa4941fde23:0x768f4bf26335a1a1!8m2!3d18.9739116!4d72.8375036!16s%2Fg%2F11vyp8j1zb!19sChIJI94flKTP5zsRoaE1Y_JLj3Y?authuser=0&hl=en&rclk=1","Author of A comprehensive guide to vintage Swiss watches, horologist, watch shop",NA,,,"z=16,x=46027,y=29248"
